EnsemblGeneID,GeneID,Var1,RHC3555__Bcell__#7DEA7B,RHC3557__Bcell__#7DEA7B,RHC3562__Bcell__#7DEA7B,RHC3594__Bcell__#7DEA7B,RHC3596__Bcell__#7DEA7B,RHC3600__Bcell__#7DEA7B,RHC3602__Bcell__#7DEA7B,RHC3633__Bcell__#7DEA7B,RHC4079__Fibroblast__#FB4E09,RHL2786__Bcell__#7DEA7B
ENSG00000165837,220081,chr13:46039059-46189874_FAM194B_ENSG00000165837.7,0,0,0,0,0,0,0,0,0,0
ENSG00000165841,1557,chr10:96443250-96613017_CYP2C19_ENSG00000165841.5,0,0,0,0,0,0,0,0,0,0
ENSG00000165861,53349,chr14:73436158-73493920_ZFYVE1_ENSG00000165861.9,0,1.45198,0,0,0,0,0,0,0,0
ENSG00000165863,143379,chr10:118423206-118502085_C10orf82_ENSG00000165863.12,0,0,0,0,0,0,0,0,0,0
ENSG00000165868,259217,chr10:118423206-118502085_HSPA12A_ENSG00000165868.8,0,0,0,0,0,0,0,0,0,0
ENSG00000165879,10023,chr10:99079021-99081672_FRAT1_ENSG00000165879.7,0,0,0,0,0,0,0,0,0,0
ENSG00000165886,80019,chr10:99258624-99330966_UBTD1_ENSG00000165886.4,0,0,0,0,0,0,0,0,0,0
ENSG00000165887,26287,chr10:99332197-99343641_ANKRD2_ENSG00000165887.7,0,0,0,0,0,0,0,0,0,0
ENSG00000165891,144455,chr12:77415026-77459360_E2F7_ENSG00000165891.11,0,0,0,0,0,0,0,0,0,0
ENSG00000165895,143872,chr11:100554892-100862668_ARHGAP42_ENSG00000165895.13,0,0,0,0,0,0,0,0,0,0
ENSG00000165898,122961,chr14:74942894-74963809_ISCA2_ENSG00000165898.9,0,0,47.9703,0,0,0,0,0,0,0
ENSG00000165899,283310,chr12:80603232-80772870_OTOGL_ENSG00000165899.6,0,0,0,0,0,0,0,0,0,0
ENSG00000165905,120071,chr11:45943171-45950647_GYLTL1B_ENSG00000165905.12,0,0,0,0,0,0,0,0,0,0
ENSG00000165912,29763,chr11:47199075-47207994_PACSIN3_ENSG00000165912.11,0,0,0,0,0,0,0,0,0,0
ENSG00000165914,145567,chr14:91006931-91282823_TTC7B_ENSG00000165914.10,0,0,0,0,0,0,0,0,0.397483,0
ENSG00000165915,91252,chr11:47404698-47438047_SLC39A13_ENSG00000165915.9,0,0,0,0,0,0,0,0,2.65557,56.3264
ENSG00000165916,5702,chr11:47440319-47447993_PSMC3_ENSG00000165916.4,0,6.96132,0,0,0,0,22.112,0,0,4.73457
ENSG00000165917,5913,chr11:47459307-47470730_RAPSN_ENSG00000165917.5,0,0,0,0,0,0,0,0,0,0
ENSG00000165923,79841,chr11:47681142-47736941_AGBL2_ENSG00000165923.11,0,0,0,0,0,0,0,0,0,0
ENSG00000165929,123036,chr14:92047039-92333880_TC2N_ENSG00000165929.8,0,0,0,0,15.077,0,0,0,0,1.23318
ENSG00000165934,53981,chr14:92588280-92630755_CPSF2_ENSG00000165934.8,0,0,0,0,97.3393,0,1.90153,0,0,0
ENSG00000165935,341346,chr12:27619742-27655118_SMCO2_ENSG00000165935.5,0,0,0,0,0,0,0,0,0,0
ENSG00000165943,64112,chr14:93648540-93651273_MOAP1_ENSG00000165943.4,0,0,0,0,0,0,0,0,0,0
ENSG00000165948,122509,chr14:94547627-94570192_IFI27L1_ENSG00000165948.6,0,42.4086,0,0,0,0,0,0,0,26.7096
ENSG00000165949,3429,chr14:94571181-94583033_IFI27_ENSG00000165949.8,0,0,0,0,42.6976,0,0,0,85.1374,0
ENSG00000165953,145264,chr14:94953610-94984181_SERPINA12_ENSG00000165953.5,0,0,0,0,0,0,0,0,0,0
ENSG00000165959,79789,chr14:95648276-95786243_CLMN_ENSG00000165959.7,0.254277,52.1802,0,0,5.86051,0,0,0,0,272.084
ENSG00000165966,29951,chr12:41582249-41968392_PDZRN4_ENSG00000165966.10,0,0,0,0,0,0,0,0,0,0
ENSG00000165970,9152,chr11:20620945-20680831_SLC6A5_ENSG00000165970.7,0,0,0,0,0,0,0,0,0,0
ENSG00000165972,120935,chr12:96252705-96336752_CCDC38_ENSG00000165972.8,0,0,0,0,0,0,0,0,0,0
ENSG00000165973,4745,chr11:20691116-21597227_NELL1_ENSG00000165973.13,0,0,0,0,0,0,0,0,0,0
ENSG00000165983,9317,chr10:16478941-16555736_PTER_ENSG00000165983.10,0,0,160.35,0,0.270924,0,0,0,0,0
ENSG00000165985,389941,chr10:16555741-16564004_C1QL3_ENSG00000165985.8,0,0,0,0,0,0,0,0,0,0
ENSG00000165995,783,chr10:18429605-18948214_CACNB2_ENSG00000165995.14,0,0,0,0,0,166.337,4.01774,372.779,0,0
ENSG00000165996,9200,chr10:17631957-17659376_PTPLA_ENSG00000165996.9,0,0,0,0,0,0,0,0,0,0
ENSG00000165997,221079,chr10:18948333-18970568_ARL5B_ENSG00000165997.4,0,0,0,0,0,0,0,0,0,0
ENSG00000166002,56935,chr11:93211637-93276674_SMCO4_ENSG00000166002.2,0,14.6799,0,0,0,0,0,0,0,0
ENSG00000166004,85459,chr11:93394804-93547861_KIAA1731_ENSG00000166004.10,0,1.53713,0,0.135905,0,0,0,0,0,27.4383
ENSG00000166006,3747,chr12:75414748-75603648_KCNC2_ENSG00000166006.8,0,0,0,0,0,0,0,0,0,0
ENSG00000166012,79101,chr11:93394804-93547861_TAF1D_ENSG00000166012.10,28.2274,202.68,0,0,67.672,0,0,1.70609,0,0
ENSG00000166016,25841,chr11:34172534-34379555_ABTB2_ENSG00000166016.4,0,0,0,0,0,0,0,0,0,0
ENSG00000166024,27291,chr10:99894386-100004654_R3HCC1L_ENSG00000166024.9,0,0,0,0,0.0568089,0,0,0,0,0
ENSG00000166025,154810,chr11:94277005-94658686_AMOTL1_ENSG00000166025.13,0,0,0,0,0,0,0,0,0,0
ENSG00000166033,5654,chr10:124221040-124274424_HTRA1_ENSG00000166033.7,0,0,0,0,0,0,0,0,15.0617,0
ENSG00000166035,3990,chr15:58245621-58861151_LIPC_ENSG00000166035.6,0,0,0,0,0,0,0,0,0,0
ENSG00000166037,9702,chr11:95502105-95565857_CEP57_ENSG00000166037.6,64.4147,0,0,30.1703,0,0,0,0,0,0
ENSG00000166046,255394,chr12:106631654-106740793_TCP11L2_ENSG00000166046.6,0,0.813851,0,0,0,0,0,0,0,0
ENSG00000166049,139135,chrX:150732093-150845211_PASD1_ENSG00000166049.10,0,0,0,0,0,0,0,0,0,0
ENSG00000166068,161742,chr15:38544526-38649450_SPRED1_ENSG00000166068.8,0,0,0,0,0,0,0,0.892351,27.8477,16.4368
ENSG00000166069,145942,chr15:38214139-38259925_TMCO5A_ENSG00000166069.9,0,0,0,0,0,0,0,0,0,0
ENSG00000166073,11245,chr15:39892231-40213093_GPR176_ENSG00000166073.4,0,0,0,0,0,0,0,0,0,0
ENSG00000166086,83700,chr11:133938819-134117686_JAM3_ENSG00000166086.8,0,0,0,0,0,0,0,0,0,0
ENSG00000166090,64806,chr14:23842017-23845612_IL25_ENSG00000166090.8,0,0,0,0,0,0,0,0,0,0
ENSG00000166091,116173,chr14:23846016-23848981_CMTM5_ENSG00000166091.15,0,0,0,0,0,0,0,0,0,0
ENSG00000166105,112937,chr11:134144138-134189458_GLB1L3_ENSG00000166105.11,0,0,0,0,0,0,0,0,0,0
ENSG00000166106,170689,chr11:130318868-130346532_ADAMTS15_ENSG00000166106.2,0,0,0,0,0,0,0,0,0,0
ENSG00000166111,55530,chr12:109304657-109372439_SVOP_ENSG00000166111.5,0,0,0,0,0,0,0,0,0,0
ENSG00000166118,219938,chr11:133710525-133715433_SPATA19_ENSG00000166118.3,0,0,0,0,0,0,0,0,0,0
ENSG00000166123,84706,chr16:46918289-46965209_GPT2_ENSG00000166123.9,0,0,0,0,0,0,0,0,0,0
ENSG00000166126,81693,chr14:103388992-103523799_AMN_ENSG00000166126.6,0,0,0,0,0,0,0,0,0,0
ENSG00000166128,51762,chr15:63481667-63559981_RAB8B_ENSG00000166128.8,0,0,0,0,0,0,0,0,0,0
ENSG00000166130,121457,chr12:99007182-99038891_IKBIP_ENSG00000166130.10,0,0,0,0,32.4289,104.489,0,0,0,0
ENSG00000166133,27079,chr15:40861498-40866659_RPUSD2_ENSG00000166133.13,0,0,0,0,0,0,0,0,0,0
ENSG00000166135,55662,chr10:102246398-102319755_HIF1AN_ENSG00000166135.9,0,0,0,0,0,0,0.0259933,0,0,0
ENSG00000166136,4714,chr10:102246398-102319755_NDUFB8_ENSG00000166136.11,90.8708,77.39,0,0,67.0374,0,59.7331,0,427.567,605.11
ENSG00000166140,84936,chr15:41060066-41106767_ZFYVE19_ENSG00000166140.13,0,0,0,0,0,0,0,0,0,0
ENSG00000166143,54866,chr15:41107649-41120907_PPP1R14D_ENSG00000166143.5,0,0,0,0,56.7,0,0,0,0,0
ENSG00000166145,6692,chr15:41128005-41150405_SPINT1_ENSG00000166145.10,0,1.30474,0,0,2.81724,0,0,0,0,0
ENSG00000166147,2200,chr15:48700502-48938046_FBN1_ENSG00000166147.9,0,0,0,0,0,0,0,0,56.7065,0
ENSG00000166148,552,chr12:63539013-63544722_AVPR1A_ENSG00000166148.2,0,0,0,0,0,0,0,0,0,0
ENSG00000166152,123970,chr16:49407733-49433342_C16orf78_ENSG00000166152.3,0,0,0,0,0,0,0,0,0,0
ENSG00000166153,120863,chr12:100550134-100660857_DEPDC4_ENSG00000166153.12,0,0,0,0,0,0,0,0.317505,0,0
ENSG00000166159,654429,chr12:1901122-2032033_LRTM2_ENSG00000166159.6,0,0,0,0,0,0,0,0,0,0
ENSG00000166160,728458,chrX:153485224-153498755_OPN1MW2_ENSG00000166160.5,0,0,0,0,0,0,0,0,0,0
ENSG00000166164,29117,chr16:50280047-50405391_BRD7_ENSG00000166164.11,0,80.2927,0,0,0,0.115544,0,2.89298,0,0
ENSG00000166165,1152,chr14:103985995-103989448_CKB_ENSG00000166165.8,0,0,0,0,115.759,0,0,0,0,0
ENSG00000166166,115708,chr14:103995520-104003410_TRMT61A_ENSG00000166166.8,0,1.06368,0,0,0,0,0,0,0,0
ENSG00000166167,8945,chr10:103113819-103317078_BTRC_ENSG00000166167.13,0,0,0,0,0,0,0,0,0,0
ENSG00000166169,27343,chr10:103330316-103369425_POLL_ENSG00000166169.12,0,6.01882,0,0,0,0.582931,0,0,0,0
ENSG00000166170,9529,chr14:104019757-104181841_BAG5_ENSG00000166170.9,0,0,0,0,221.252,0,0,0,0.0219663,0
ENSG00000166171,25911,chr10:103330316-103369425_DPCD_ENSG00000166171.8,0,69.9146,0,0,0,0,0,0,0,33.7762
ENSG00000166173,55323,chr15:71123862-71342414_LARP6_ENSG00000166173.9,0,0,0,0,0,0,0,0,0,0
ENSG00000166181,8539,chr11:43333512-43516483_API5_ENSG00000166181.8,0,4.58165,0,0,85.7416,0,0,0,12.6092,0
ENSG00000166183,374569,chr14:104552015-104579098_ASPG_ENSG00000166183.11,0,0,0,0,0,0,0,0,0,0
ENSG00000166188,57567,chr16:58028571-58055522_ZNF319_ENSG00000166188.2,0,0,0,0,0,0,0,0,0,0
ENSG00000166189,79803,chr10:103825146-103827792_HPS6_ENSG00000166189.6,0,0,0,0,0,0,0,0,4.77899,0
ENSG00000166192,123228,chr15:72110736-72447800_SENP8_ENSG00000166192.10,0,0,0,0,0,0,0,0,0,0
ENSG00000166197,9221,chr10:103911932-103923627_NOLC1_ENSG00000166197.12,0,0,0,79.1192,0,0,0,0,0,0
ENSG00000166199,221120,chr11:43902360-43942494_ALKBH3_ENSG00000166199.8,0,9.30936,0,0,0,0,0,2.37713,0,0
ENSG00000166200,9318,chr15:49398267-49913128_COPS2_ENSG00000166200.10,0,0,0,0,0,21.4079,27.9293,0,8.45054,0
ENSG00000166206,2562,chr15:26788692-27194354_GABRB3_ENSG00000166206.9,0,0,0,0,0,0,0,0,0,0
ENSG00000166211,121599,chr12:101869198-101880775_SPIC_ENSG00000166211.6,0,0,0,0,0,0,0,0,0,0
ENSG00000166220,219793,chr10:72530994-72545157_TBATA_ENSG00000166220.8,0,0,0,0,0,0,0,0,0,0
ENSG00000166224,8879,chr10:72575716-72640930_SGPL1_ENSG00000166224.12,0,0,0,0,0,0.118389,0,0,0,1.00267
ENSG00000166225,10818,chr12:69864128-69973562_FRS2_ENSG00000166225.4,0,9.60307,0,0,0,0,0,0,17.2798,0
ENSG00000166226,10576,chr12:69979113-69995350_CCT2_ENSG00000166226.8,0,139.613,0,2.85564,0.806581,0,0,0,0,947.301
ENSG00000166228,5092,chr10:72642036-72648541_PCBD1_ENSG00000166228.4,0,0,151.001,0,0,0,0,5.32283,128.097,0
ENSG00000166233,25820,chr15:72690613-72879692_ARIH1_ENSG00000166233.8,295.833,0,0,0,43.9375,0,0,0,0,1.43731
ENSG00000166246,146562,chr16:4746512-4817625_C16orf71_ENSG00000166246.9,0,0,0,0,0,0,0,0,0,0
ENSG00000166250,79827,chr11:122943034-123098985_CLMP_ENSG00000166250.7,0,0,0,0,0,0,0,0,0,0
ENSG00000166257,55800,chr11:123499894-123525952_SCN3B_ENSG00000166257.4,0,0,0,0,0,0.422218,0,0,0,0
ENSG00000166260,1353,chr17:52976747-53241646_COX11_ENSG00000166260.6,0,0,0,0.127454,351.512,0,0,0,0,0
ENSG00000166261,7753,chr11:123594884-123612383_ZNF202_ENSG00000166261.6,0,0,0,0,0,0,0,0,0,0
ENSG00000166262,196951,chr15:49398267-49913128_FAM227B_ENSG00000166262.11,0,33.6364,0,0,0,0,0,5.61646,4.2966,0
ENSG00000166263,252983,chr17:52976747-53241646_STXBP4_ENSG00000166263.9,0,225.295,0,0,0,0,0,0.593371,1.20873,0
ENSG00000166265,116159,chr21:27750870-27945603_CYYR1_ENSG00000166265.7,0,0,0,0,0,0,0,0,0,0
ENSG00000166266,8065,chr11:107879458-108018503_CUL5_ENSG00000166266.9,0,9.11331,0,0.076471,0,0,0,21.2714,0,0
ENSG00000166268,196446,chr12:70132460-70748773_MYRFL_ENSG00000166268.6,0,0,0,0,0,0,0,0,0,0
ENSG00000166275,119032,chr10:104613979-104661656_C10orf32_ENSG00000166275.11,0,0,0.208744,0,0,0,0,0,0.552256,0
ENSG00000166278,717,chr6:31865561-31919861_C2_ENSG00000166278.10,0,0,0,0,0,0,0,0,2.48914,0
ENSG00000166289,79156,chr19:30155962-30166364_PLEKHF1_ENSG00000166289.5,0,0,0,0,0,0,0,0,0,0
ENSG00000166292,55273,chr17:53796987-53809482_TMEM100_ENSG00000166292.7,0,0,0,0,0,0,0,0,0,0
ENSG00000166295,119504,chr10:73856277-73995618_ANAPC16_ENSG00000166295.4,9.91085,0,63.9033,1.64045,0,145.865,527.055,0,0,0
ENSG00000166311,6609,chr11:6411654-6416228_SMPD1_ENSG00000166311.5,0,0,0,0,0,0,0,0,0,81.2397
ENSG00000166313,322,chr11:6416354-6440644_APBB1_ENSG00000166313.14,0,0,0,0,0,0,0,0,0,0
ENSG00000166317,79933,chr10:75404638-75490272_SYNPO2L_ENSG00000166317.7,0,0,0,0,0,0,0,0,0,0
ENSG00000166321,25961,chr10:74870216-75118617_NUDT13_ENSG00000166321.9,0,0,0,0,0,0,0,0,0,0
ENSG00000166323,160140,chr11:108027941-108338258_C11orf65_ENSG00000166323.8,0,113.171,0,0,0,0,0,0,0,0
ENSG00000166326,54765,chr11:35684352-35829775_TRIM44_ENSG00000166326.5,0,0,0,0,0,0,0,0,0,0
ENSG00000166329,101927581,chr17:55821841-55822673_AC007431.1_ENSG00000166329.2,0,0,0,0,0,0,0,0,0,0
ENSG00000166333,3611,chr11:6624871-6633898_ILK_ENSG00000166333.9,0,5.50544,0,0,0,0,0,0,1.46928,21.6611
ENSG00000166337,6881,chr11:6624871-6633898_TAF10_ENSG00000166337.5,107.136,25.4349,0,106.091,2.0421,0,0,0,2.01418,2.14125
ENSG00000166340,1200,chr11:6633999-6640995_TPP1_ENSG00000166340.10,0,0,59.4758,0,85.6431,0,89.4158,0,40.7494,0
ENSG00000166341,8642,chr11:6642555-6677085_DCHS1_ENSG00000166341.6,0,0,0,0,0,0,0,0,0,0
ENSG00000166342,81832,chr18:70409548-70535381_NETO1_ENSG00000166342.14,0,0,0,0,0,0,0,0,0,0
ENSG00000166343,118490,chr10:75183338-75193319_MSS51_ENSG00000166343.5,0,0,0,0,0,12.2799,0,0,0,0
ENSG00000166347,1528,chr18:71920529-71959251_CYB5A_ENSG00000166347.14,0,0,0,0,348.073,0,0,0,0,0
ENSG00000166348,159195,chr10:75196185-75385711_USP54_ENSG00000166348.13,0,0,0,0,0,0,15.0272,0,0,0
ENSG00000166349,5896,chr11:36532258-36694823_RAG1_ENSG00000166349.5,0,0,0,0,0,0,0,0,0,0
ENSG00000166351,317754,chr21:14982497-15013906_POTED_ENSG00000166351.6,0,0,0,0,0,0,0,0,0,0
ENSG00000166352,119710,chr11:36532258-36694823_C11orf74_ENSG00000166352.11,0,0,0,0,0,0,0,0,0,12.8069
ENSG00000166359,126248,chr19:33622995-33666701_WDR88_ENSG00000166359.6,0,0,0,0,0,0,0,0,0,0
ENSG00000166363,144124,chr11:6866882-6867936_OR10A5_ENSG00000166363.4,0,0,0,0,0,0,0,0,0,0
ENSG00000166368,120776,chr11:6912720-6913830_OR2D2_ENSG00000166368.2,0,0,0,0,0,0,0,0,0,0
ENSG00000166377,374868,chr18:76829284-77138283_ATP9B_ENSG00000166377.15,0,12.305,32.9398,0.133178,0.145439,7.53978,0.422337,0,0.551324,0
ENSG00000166387,8495,chr11:7534528-7678358_PPFIBP2_ENSG00000166387.7,0,68.9417,0,0,0,7.2564,0,0,0,0
ENSG00000166391,80168,chr11:75428863-75444003_MOGAT2_ENSG00000166391.10,0,0,0,0,0,0,0,0,0,0
ENSG00000166394,51700,chr11:7686330-7698453_CYB5R2_ENSG00000166394.10,0,0,0,0,0,0,0,0,0,0
ENSG00000166396,8710,chr18:61420168-61472604_SERPINB7_ENSG00000166396.8,0,0,0,0,0,0,0,0,0,0
ENSG00000166398,9710,chr19:34745441-34850317_KIAA0355_ENSG00000166398.8,0,0,0,1.90041,0,0,0,0,0,0
ENSG00000166401,5271,chr18:61616534-61672278_SERPINB8_ENSG00000166401.9,0,0,0,0,0,0,0,0,0,0
ENSG00000166402,7275,chr11:8040790-8190602_TUB_ENSG00000166402.4,0,0,0,0,0,0,0,0,0,0
ENSG00000166405,79608,chr11:8040790-8190602_RIC3_ENSG00000166405.10,0.771085,4.40086,0,0,0,6.5726,0,0,1.53279,0
ENSG00000166407,4004,chr11:8245850-8290263_LMO1_ENSG00000166407.9,0,0,0,0,0,0,0,0,0.976962,0
ENSG00000166411,3419,chr15:78370149-78538030_IDH3A_ENSG00000166411.9,0,0,0,0,0,0,0,0,0,0
ENSG00000166415,256764,chr15:53805937-54055075_WDR72_ENSG00000166415.10,0,0,0,0,0,0,0,0,0,0
ENSG00000166426,1381,chr15:78632665-78640572_CRABP1_ENSG00000166426.7,0,0,0,0,0,0,0,0,0,0
ENSG00000166428,122618,chr14:105391152-105399574_PLD4_ENSG00000166428.8,0,0,0,0,0,0,0,0,0,0
ENSG00000166432,84460,chrX:101137261-101187004_ZMAT1_ENSG00000166432.10,0,0,0,0,0,0,0,0,0,0
ENSG00000166435,143570,chr11:74459912-74660245_XRRA1_ENSG00000166435.11,0,0,7.44303,0,0,0,0,0,26.7819,0
ENSG00000166436,9866,chr11:8633583-8693413_TRIM66_ENSG00000166436.11,0,0,0,0,0.0390211,0.166746,0,0,0,0
ENSG00000166439,254225,chr11:74459912-74660245_RNF169_ENSG00000166439.5,0,0,0,0,0,0,0,0,0,0
ENSG00000166441,6157,chr11:8703957-8932498_RPL27A_ENSG00000166441.8,727.607,1741.64,1257.52,1092.57,1197.1,211.987,598.959,394.551,905.15,357.506
ENSG00000166444,6764,chr11:8703957-8932498_ST5_ENSG00000166444.13,0,26.9386,0,0,0,0,0,0,69.3883,0
ENSG00000166446,124359,chr16:80631802-80838226_CDYL2_ENSG00000166446.10,0,0,0,0,0,0,0,0.0754146,0,0
ENSG00000166448,222865,chr7:98444110-98468394_TMEM130_ENSG00000166448.10,0,0,0,0,0,0,0,0,0,0
ENSG00000166450,283659,chr15:55903743-56035288_PRTG_ENSG00000166450.8,0,0.120091,0,0,0,0,0,0,0,0
ENSG00000166451,55839,chr16:81009697-81069364_CENPN_ENSG00000166451.9,0,0,0.782564,0,0,0,0,0,0,276.284
ENSG00000166452,56672,chr11:8932685-8954553_AKIP1_ENSG00000166452.7,0,0,0,0,0,0,0,0,3.90721,0
ENSG00000166454,23300,chr16:81069451-81080963_ATMIN_ENSG00000166454.5,0,355.81,0,0,0,0,0,0,0,0
ENSG00000166455,123775,chr16:81087101-81130008_C16orf46_ENSG00000166455.9,0,0,0,0,0,0.520842,0,0,0,0
ENSG00000166471,440026,chr11:9302200-9336327_TMEM41B_ENSG00000166471.6,0,0,0.138871,1.41131,4.3123,0.154349,0.114892,0.611991,0,4.57151
ENSG00000166473,114780,chr16:81134479-81253975_PKD1L2_ENSG00000166473.12,0,0,0,0,0,6.07318,0,0,0,0
ENSG00000166477,123169,chr15:52121824-52392720_LEO1_ENSG00000166477.8,0,0.940025,0,0,0,0,0,0,0,0
ENSG00000166478,7702,chr11:9481746-9550071_ZNF143_ENSG00000166478.5,0,0,0,0,0,0,0,0,0,0
ENSG00000166479,54495,chr18:66340924-66722426_TMX3_ENSG00000166479.5,0,0,0,1.04802,0,0,0,0,0,137.662
ENSG00000166482,4239,chr17:19240866-19290553_MFAP4_ENSG00000166482.7,0,0,0,0,0,0,0,0,0,0
ENSG00000166483,7465,chr11:9595227-9615004_WEE1_ENSG00000166483.6,0,0,0.151465,0,0,0,0,0,0,0
ENSG00000166484,5598,chr17:19240866-19290553_MAPK7_ENSG00000166484.15,0,32.0802,0,0,0,0,0,0,0,0
ENSG00000166501,5579,chr16:23847321-24231932_PRKCB_ENSG00000166501.8,0.46712,0,0,0,0,19.0076,0,0,3.74581,0
ENSG00000166503,50810,chr15:83776158-84108197_HDGFRP3_ENSG00000166503.4,0,0,0,0,0,0,0,0,0,0
ENSG00000166507,8509,chr10:75545339-75571589_NDST2_ENSG00000166507.12,0,0,0,0.238838,0,0,0,0,0,0
ENSG00000166508,4176,chr7:99690350-99726118_MCM7_ENSG00000166508.13,0,138.965,0,0,0,0,2.38961,0,0,2.40121
ENSG00000166509,10143,chr16:78048579-78100658_CLEC3A_ENSG00000166509.6,0,0,0,0,0,0,0,0,0,0
ENSG00000166510,80323,chr18:52568739-52626739_CCDC68_ENSG00000166510.9,0,0,0,0,0,0,0,0,0,0
ENSG00000166523,26253,chr12:8685900-8693559_CLEC4E_ENSG00000166523.3,0,0,0,0,0,0,0,0,0,0
ENSG00000166526,7551,chr7:99647389-99680171_ZNF3_ENSG00000166526.12,0,65.9937,0,0,2.16512,0,0,0,0,0
ENSG00000166527,338339,chr12:8662070-8674962_CLEC4D_ENSG00000166527.3,0,0,0,0,0,0,0,0,0,0
ENSG00000166529,7589,chr7:99647389-99680171_ZSCAN21_ENSG00000166529.10,6.01195,0,0,0,0,0,0,0,0,0
ENSG00000166532,57494,chr12:8834195-9039597_RIMKLB_ENSG00000166532.11,0,0,0,0,0,0,0,0,0,0
ENSG00000166535,144568,chr12:8834195-9039597_A2ML1_ENSG00000166535.15,0,0,0,0,0,0.143185,0,0,0,0
ENSG00000166546,146227,chr16:66461199-66586447_BEAN1_ENSG00000166546.9,0,0,0,0,0,0,0,0,0,0
ENSG00000166548,7084,chr16:66461199-66586447_TK2_ENSG00000166548.11,0,0,0,0,0,0,0,0,0.0906337,0
ENSG00000166557,23423,chr15:79603403-79704334_TMED3_ENSG00000166557.8,0,0,0,0,0,20.9399,0,428.634,10.5563,0
ENSG00000166558,146167,chr16:84043271-84076241_SLC38A8_ENSG00000166558.6,0,0,0,0,0,0,0,0,0,0
ENSG00000166562,90701,chr18:56806708-56826068_SEC11C_ENSG00000166562.4,2970.19,101.483,249.502,746.417,230.938,30.8818,486.212,1174.71,707.58,690.818
ENSG00000166569,339302,chr18:56942387-56985881_CPLX4_ENSG00000166569.4,0,0,0,0,0,0,0,0,0,0
ENSG00000166573,2587,chr18:74962504-74980858_GALR1_ENSG00000166573.4,0,0,0,0,0,0,0,0,0,0
ENSG00000166575,65084,chr11:86748885-87035401_TMEM135_ENSG00000166575.12,0,0,0,1.66002,0,0,0,0,0,0
ENSG00000166578,115811,chr12:113633245-113736390_IQCD_ENSG00000166578.5,0,0,0,0,0,0,0,0,0,0
ENSG00000166579,81565,chr17:8316448-8534079_NDEL1_ENSG00000166579.11,0.563216,0,0,0,0,0,0.965591,0,16.8392,0
ENSG00000166582,201161,chr17:15879873-16256970_CENPV_ENSG00000166582.5,0,0,0,0,78.2847,0,0,0,0,0
ENSG00000166589,1014,chr16:66942024-66952887_CDH16_ENSG00000166589.8,0,0,0,0,0,0,0,0,0,0
ENSG00000166592,6236,chr16:66955581-66959547_RRAD_ENSG00000166592.7,0,0,0,0,0,0,0,0,0,0
ENSG00000166595,51647,chr16:66965958-66968326_FAM96B_ENSG00000166595.7,0,0,0,0,379.561,0,62.7659,0,0,0
ENSG00000166596,146845,chr17:9479943-9633008_WDR16_ENSG00000166596.10,0,0,0,0,0,0,0,0,0,0
ENSG00000166598,7184,chr12:104235228-104359486_HSP90B1_ENSG00000166598.8,2813.24,269.279,909.833,315.683,242.453,828.21,621.686,850.717,716.587,2061.44
ENSG00000166603,4160,chr18:58038563-58040001_MC4R_ENSG00000166603.3,0,0,0,0,0,0,0,0,0,0
ENSG00000166619,10904,chr20:36120873-36156333_BLCAP_ENSG00000166619.8,0,38.3541,0,0,0,0,0.273387,4.64747,0,169.548
ENSG00000166634,89777,chr18:61223392-61234244_SERPINB12_ENSG00000166634.2,0,0,0,0,0,0,0,0,0,0
ENSG00000166664,89832,chr15:30653442-30686052_CHRFAM7A_ENSG00000166664.9,0,0,0,0,0,0,0,0,0,0
ENSG00000166669,80063,chr16:10420290-10577495_ATF7IP2_ENSG00000166669.9,0,0,0,0,0,38.1035,0,0,0,0
ENSG00000166670,4319,chr11:102617698-102714534_MMP10_ENSG00000166670.5,0,0,0,0,0,0,0,0,0,0
ENSG00000166676,780776,chr16:10837642-10912651_TVP23A_ENSG00000166676.10,0,0,0,0,2.13234,0,0,0,2.29662,0
ENSG00000166681,27018,chrX:102631267-102633005_NGFRAP1_ENSG00000166681.9,0,0,0,0,0,0,0,0,217.598,0
ENSG00000166682,80975,chr11:113558271-113577095_TMPRSS5_ENSG00000166682.6,0,0,0,0,0,0.7602,0,0,0,0
ENSG00000166685,9382,chr17:71161115-71258491_COG1_ENSG00000166685.7,0,430.227,0,0,0,0,0,0,0,0
ENSG00000166689,144100,chr11:16799841-17074583_PLEKHA7_ENSG00000166689.10,0,8.17077,0,0,0,0,0,0,0,0
ENSG00000166704,80095,chr19:58488420-58522600_ZNF606_ENSG00000166704.7,0,0,0,0,0,4.95154,0,0,0,0
ENSG00000166707,644353,chrX:103343897-103401708_ZCCHC18_ENSG00000166707.6,0,0,0,0,0,0,0,0,0,0
ENSG00000166710,567,chr15:45003674-45011075_B2M_ENSG00000166710.13,30191.8,2376.17,11445.5,2966.2,1930.57,7388.23,3133.51,4419.78,5568.69,31376.8
ENSG00000166716,9640,chr15:85291865-85349659_ZNF592_ENSG00000166716.5,0,0,0,0,0,0,0,0,0,0
ENSG00000166734,113201,chr15:44580926-44719342_CASC4_ENSG00000166734.14,0,104.238,0,1.21022,0,7.42899,0.623387,25.4733,15.2615,29.9444
ENSG00000166736,3359,chr11:113845602-113861035_HTR3A_ENSG00000166736.7,0,0,0,0,0,0,0,0,0,0
