EnsemblGeneID,GeneID,Var1,RHC3546__Tcell__#C6E879,RHC4045__MastCell__#E596C5,RHC4053__Tcell__#C6E879,RHC4747__Tcell__#C6E879,RHC4771__Tcell__#C6E879,RHC4776__Tcell__#C6E879,RHC4804__Tcell__#C6E879,RHL2752__Tcell__#C6E879,RHC5620__Tcell__#C6E879,RHC5646__Tcell__#C6E879,RHC5699__Tcell__#C6E879,RHC5702__Tcell__#C6E879,RHC5827__Tcell__#C6E879,RHC5910__Tcell__#C6E879,RHC5982__Tcell__#C6E879,RHC5995__Tcell__#C6E879,RHC6004__Tcell__#C6E879
ENSG00000168634,164237,chr20:44313291-44337456_WFDC13_ENSG00000168634.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168646,8313,chr17:63524680-64188202_AXIN2_ENSG00000168646.8,50.3874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168653,4725,chr1:39491989-39500308_NDUFS5_ENSG00000168653.6,0,33.5638,0,119.083,0,0,0,1238.87,0,34.3462,0,148.61,0,0,0,0,180.373
ENSG00000168658,200403,chr2:98703578-98929762_VWA3B_ENSG00000168658.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168661,90075,chr19:35417806-35436074_ZNF30_ENSG00000168661.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168671,167127,chr5:36035118-36071460_UGT3A2_ENSG00000168671.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168672,157638,chr8:127564686-127725660_FAM84B_ENSG00000168672.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168675,753,chr18:13217496-13652754_LDLRAD4_ENSG00000168675.14,0,0,0,36.4149,0,0,0,0,37.3247,0,30.1091,320.886,9.77796,0,0,0.217567,76.2037
ENSG00000168676,146212,chr16:67311412-67360666_KCTD19_ENSG00000168676.6,0.301897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168679,9122,chr1:110905469-110974982_SLC16A4_ENSG00000168679.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168685,3575,chr5:35852796-35879705_IL7R_ENSG00000168685.10,0,96.0449,0.0794324,0,0,0,0,1343.03,26.6176,0,0,663.337,0,0,0,0,0
ENSG00000168701,29100,chr16:67261005-67263181_TMEM208_ENSG00000168701.14,0,0,0,0,0,0,294.095,0,0,0,0,108.742,0,0,0,0,0
ENSG00000168702,53353,chr2:140988991-142895399_LRP1B_ENSG00000168702.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168703,128488,chr20:43752065-43753106_WFDC12_ENSG00000168703.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168710,10768,chr1:110527307-110566357_AHCYL1_ENSG00000168710.13,0,0,0,0,0,459.315,0,154.338,0,29.8884,0,0,178.506,0,0,0,1.40967
ENSG00000168724,134218,chr5:34929697-34959069_DNAJC21_ENSG00000168724.10,10.1876,0.184412,1.00323,0.515741,13.1988,0.919986,1.32679,3.46205,0.337573,1.98383,1.43406,0.216873,0.39278,2.7278,2.48725,1624.79,154.773
ENSG00000168734,11142,chr20:43160425-43280874_PKIG_ENSG00000168734.9,0,0,0,0,0,0,0,9.08711,0,0,0,0,0,0,10.1145,0,0
ENSG00000168743,255743,chr4:106473776-106943635_NPNT_ENSG00000168743.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168748,766,chr16:66836777-66907159_CA7_ENSG00000168748.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79493,0,0,0
ENSG00000168754,51252,chr2:97541619-97684341_FAM178B_ENSG00000168754.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168757,64591,chrY:6114263-6117060_TSPY2_ENSG00000168757.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168758,54910,chr2:97525452-97536494_SEMA4C_ENSG00000168758.6,0,0,0.304536,0,0,0,0,0,0.210824,0,0,0,0,0,0,0,0
ENSG00000168763,26505,chr2:97481981-97523832_CNNM3_ENSG00000168763.11,0,0,0,0,0,47.837,0,0,0,0,0,0,0,0,102.321,0,0
ENSG00000168765,2948,chr1:110198702-110208118_GSTM4_ENSG00000168765.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168769,54790,chr4:106067031-106200973_TET2_ENSG00000168769.8,0,0,12.427,0,13.9467,0,0,0,0,0,0,0.953018,0,0,114.938,0,222.473
ENSG00000168772,80319,chr4:105389468-106041157_CXXC4_ENSG00000168772.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168778,79867,chr12:124155659-124192948_TCTN2_ENSG00000168778.7,0,0,0,16.6191,0,0,0,0,0,0,0,0,0,0,0,0,17.2657
ENSG00000168779,6474,chr3:157814947-158288855_SHOX2_ENSG00000168779.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168781,9677,chr15:43825659-43882430_PPIP5K1_ENSG00000168781.17,0,0,0,0,0,0,33.6595,0,0,0,0,0,0,0,0,0,0
ENSG00000168785,10098,chr4:99391517-99579780_TSPAN5_ENSG00000168785.3,0,0,0,0,0,0,0,0,0,0,0,0.450831,0,0,2415.06,0,0
ENSG00000168792,116236,chr17:27887564-28513493_ABHD15_ENSG00000168792.4,0.402036,0,0,15.4196,0,0,0,0,0,0,892.143,0,0,0,0,0,0
ENSG00000168795,9925,chr9:37438110-37465396_ZBTB5_ENSG00000168795.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6301
ENSG00000168803,161823,chr15:43622871-43646096_ADAL_ENSG00000168803.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168806,9836,chr15:43619973-43622803_LCMT2_ENSG00000168806.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168807,6645,chr16:69139466-69442474_SNTB2_ENSG00000168807.12,1.46146,0.038233,0,0,0,0,0,0,0,0,0,0,62.2449,0,25.5555,15.948,0
ENSG00000168811,3592,chr3:159631188-159943086_IL12A_ENSG00000168811.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168813,22847,chr19:32836499-32878573_ZNF507_ENSG00000168813.12,0,0,0,9.26513,0,0,0,0,0,0.328262,0,0,0,0,0,0,0
ENSG00000168818,53407,chr4:4349866-4712665_STX18_ENSG00000168818.5,0,0,0,0,0,0,0,0,0,0,0,0.224429,0,0,0,0,0
ENSG00000168824,27065,chr4:4349866-4712665_NSG1_ENSG00000168824.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168826,166793,chr4:4291923-4323513_ZBTB49_ENSG00000168826.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168827,85476,chr3:158362066-158410364_GFM1_ENSG00000168827.10,82.0968,0,0,101.193,0,0,0,9.5969,282.542,0,0,0,0,0,0,9.3394,0
ENSG00000168828,392309,chr9:35869374-35870461_OR13J1_ENSG00000168828.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168830,3354,chr6:87647023-87726349_HTR1E_ENSG00000168830.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168843,56884,chr4:162300104-163085187_FSTL5_ENSG00000168843.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168872,55308,chr16:70323565-70407286_DDX19A_ENSG00000168872.11,27.8909,0,0,0,95.725,0,0,0,0,52.521,0,0,0,0,0,0,112.736
ENSG00000168874,84913,chr2:85978466-86015189_ATOH8_ENSG00000168874.8,0.536052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168875,8403,chr3:137483578-137484396_SOX14_ENSG00000168875.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168876,54851,chr11:94152894-94232749_ANKRD49_ENSG00000168876.4,50.1748,0,0,0,0,0,0,0,4.66273,151.56,0,0,0,0,0,146.542,0
ENSG00000168878,6439,chr2:85884436-85895864_SFTPB_ENSG00000168878.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168883,10713,chr2:85825670-85876403_USP39_ENSG00000168883.15,0,0,0,0,0,0,0,0,6.02708,0,0,0,0,0,2.27762,0.658973,924.296
ENSG00000168884,79155,chr4:2743374-2758103_TNIP2_ENSG00000168884.10,0,0,0,0,0,8.46102,0,0,0,0.684778,0,0,1.06343,0,0,11.415,29.7033
ENSG00000168887,388969,chr2:85825670-85876403_C2orf68_ENSG00000168887.6,32.726,19.6459,2.69137,5.92387,14.5397,8.1805,1.60789,5.12437,2.66591,7.83654,3.55275,4.83552,14.5076,12.1367,6.35683,9.80887,2.01497
ENSG00000168890,129303,chr2:85825670-85876403_TMEM150A_ENSG00000168890.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168894,51255,chr2:85822847-85824736_RNF181_ENSG00000168894.5,0,2048.15,0,87.2522,0,0,0,73.141,0,0,0,0,0,0,0,0,0
ENSG00000168899,10791,chr2:85811530-85820535_VAMP5_ENSG00000168899.4,0,0,0,0,0,0,276.382,0,249.518,0,0,0,0,0,0,0,0
ENSG00000168903,10917,chr5:180415844-180433727_BTNL3_ENSG00000168903.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168904,123355,chr15:99791566-99930934_LRRC28_ENSG00000168904.10,0.199048,0.188226,0.318889,0,0.413295,0.453365,0,0,0,0.338725,0.550935,629.947,0.231946,2638.08,0.658971,0,1.01867
ENSG00000168906,4144,chr2:85766287-85788670_MAT2A_ENSG00000168906.8,0,0,0,0,0,0,0,4.15051,19.4429,0,61.636,28.7008,0,0,14.1176,0,0
ENSG00000168907,255189,chr15:42433331-42448839_PLA2G4F_ENSG00000168907.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168913,375704,chr9:34521037-34524239_ENHO_ENSG00000168913.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168916,57507,chr5:123972607-124084500_ZNF608_ENSG00000168916.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168917,80723,chr3:136537488-136580896_SLC35G2_ENSG00000168917.8,38.9597,0.373125,0.343081,0.853927,1.83498,0,0,0,0,0,0,0,1.68356,0.829275,1.00015,0,0
ENSG00000168918,3635,chr2:233924676-234116549_INPP5D_ENSG00000168918.9,2.45532,143.08,0,6.07987,1.57751,4.89906,0,0,91.9758,0,0,0,0,0,12.3852,0,0.37374
ENSG00000168924,3954,chr4:1813205-1857974_LETM1_ENSG00000168924.10,0,0,0,0.468533,0,48.1764,0,0,0,0,20.6588,0,0,0,23.5472,0,0
ENSG00000168925,1504,chr16:75252897-75258822_CTRB1_ENSG00000168925.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168928,440387,chr16:75237993-75241083_CTRB2_ENSG00000168928.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168930,57093,chr11:89530822-89541743_TRIM49_ENSG00000168930.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168936,92305,chr4:1717678-1723085_TMEM129_ENSG00000168936.6,0,0,0,0.878637,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168938,5480,chr5:122179133-122390362_PPIC_ENSG00000168938.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168939,10251,chrX:154997473-155012121_SPRY3_ENSG00000168939.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168944,153241,chr5:122680578-122759286_CEP120_ENSG00000168944.11,0,0,0,0,0,0,0,0,9.64707,0,0,0,0,0,0,0,12.8166
ENSG00000168952,29091,chr14:25278861-25519503_STXBP6_ENSG00000168952.11,1.05147,0,0,0,0,0,0,0,0,0,0,5.06792,0,0,0,0,0
ENSG00000168955,79853,chr2:228226871-228246711_TM4SF20_ENSG00000168955.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168958,56947,chr2:228029280-228222550_MFF_ENSG00000168958.15,0,0.217603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168959,2915,chr11:88237743-88799113_GRM5_ENSG00000168959.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168961,3965,chr17:25783669-25976586_LGALS9_ENSG00000168961.12,0,0,0,0,0,0,34.1434,535.271,263.554,0,0,0,0,0,0,0,46.6035
ENSG00000168970,8681,chr15:42120282-42190773_JMJD7-PLA2G4B_ENSG00000168970.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168993,10815,chr4:778744-819986_CPLX1_ENSG00000168993.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168994,221749,chr6:3722847-3754105_PXDC1_ENSG00000168994.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168995,27036,chr19:51645555-51685222_SIGLEC7_ENSG00000168995.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169006,23620,chr2:11798303-11810290_NTSR2_ENSG00000169006.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169016,1876,chr2:11584500-11606297_E2F6_ENSG00000169016.12,0.829524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169018,10116,chr15:68560129-68588203_FEM1B_ENSG00000169018.5,0,0,0,1.7826,0,0,704.634,0,247.182,0,0,0,4.90533,0,4.07777,0,14.1764
ENSG00000169019,54951,chr4:47452884-47465736_COMMD8_ENSG00000169019.9,0,0,0.371144,0,0,896.322,193.525,0,0,0,0,0,0,0,0,0,0
ENSG00000169020,521,chr4:666224-683230_ATP5I_ENSG00000169020.5,594.8,0,0,232.285,6754.69,2100.59,0,672.61,0,0,2273.09,1210.98,0,0,65.8891,889.138,1563.79
ENSG00000169021,7386,chr19:29698172-29706722_UQCRFS1_ENSG00000169021.4,0,0,0,15.4934,0,0,0,204.69,46.4187,0,0,0,0,0,0,0,1047.87
ENSG00000169026,84179,chr4:666224-683230_MFSD7_ENSG00000169026.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169031,1285,chr2:228029280-228222550_COL4A3_ENSG00000169031.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169032,5604,chr15:66679154-66790151_MAP2K1_ENSG00000169032.5,0,0,0,0,0,0,0,0,0,0,0,0,54.947,0,3.91481,0,0
ENSG00000169035,5650,chr19:51446558-51515385_KLK7_ENSG00000169035.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169040,5370,chr5:70647681-70742396_PMCHL2_ENSG00000169040.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169045,3187,chr5:179041178-179061785_HNRNPH1_ENSG00000169045.13,266.579,6053.78,9100.94,177.684,3603.87,3903.97,999.454,3471.87,3933.24,6964.37,5224.97,4009.27,234.516,837.304,140.581,1200.97,869.855
ENSG00000169047,3667,chr2:227596032-227664475_IRS1_ENSG00000169047.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169057,4204,chrX:153287023-153363212_MECP2_ENSG00000169057.15,0,0,0,0,0,1.44183,0,0,6.82708,12.8062,62.7056,0,0,0,0,0,0
ENSG00000169059,51481,chrX:6451658-6453159_VCX3A_ENSG00000169059.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169062,65110,chr13:115047058-115071283_UPF3A_ENSG00000169062.10,0,0.581669,0,0,0,44.5254,127.828,3.22577,0,0,0,217.69,0,0,0,0,0
ENSG00000169064,79740,chr3:166958074-167099134_ZBBX_ENSG00000169064.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169067,345651,chr5:56690886-56829251_ACTBL2_ENSG00000169067.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169071,4920,chr9:94325372-94712444_ROR2_ENSG00000169071.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169083,367,chrX:66764464-66950461_AR_ENSG00000169083.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169084,207063,chrX:2137556-2420846_DHRSX_ENSG00000169084.8,78.6681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169085,254778,chr8:67341262-67430759_C8orf46_ENSG00000169085.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169087,79663,chr3:122458845-122512671_HSPBAP1_ENSG00000169087.6,0,0,0,0,0,0,4.56283,0,0,0,0,0,0,0,0,0,0
ENSG00000169093,8623,chrX:1520661-1572655_ASMTL_ENSG00000169093.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169100,293,chrX:1505044-1511617_SLC25A6_ENSG00000169100.8,47.1648,0,20.0885,31.031,0,0,0,11.0189,235.741,0,0,5.37862,0,0,0,0,17.2004
ENSG00000169105,113189,chr15:40763159-40765353_CHST14_ENSG00000169105.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169116,25849,chr4:75858304-75975325_PARM1_ENSG00000169116.7,29.6719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169118,53944,chr15:64457715-64679886_CSNK1G1_ENSG00000169118.11,0,0,0,0,0,1752.81,0,0,0,0,0,1.15645,0,0,0,0,0
ENSG00000169122,90362,chr8:58907067-59116838_FAM110B_ENSG00000169122.7,0,0,0,0,0,0,0,227.766,0,0,0,0,0,0,0,0,0
ENSG00000169126,55130,chr10:28064114-28287977_ARMC4_ENSG00000169126.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169129,84632,chr10:116054582-116164515_AFAP1L2_ENSG00000169129.10,0,0,0,110.703,76.6672,0,20.724,0,0,0,0,0,0.149674,690.313,0,0,0
ENSG00000169131,6940,chr5:178138592-178157703_ZNF354A_ENSG00000169131.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169136,22809,chr19:50392910-50464429_ATF5_ENSG00000169136.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169139,7336,chr8:48920959-48977268_UBE2V2_ENSG00000169139.7,0,0,0,0,0,0,397.796,0,0,464.055,81.0111,0,0,0,46.7555,0,235.644
ENSG00000169154,137362,chr8:37791798-37797647_GOT1L1_ENSG00000169154.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169155,23099,chr9:129567284-129600489_ZBTB43_ENSG00000169155.5,0,0,0,337.854,0,0,0,0,0.117695,0,0,0,0,0,0,0,0
ENSG00000169169,126129,chr19:50194154-50216988_CPT1C_ENSG00000169169.10,1.79916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169174,255738,chr1:55505220-55530525_PCSK9_ENSG00000169174.9,0,0,0,0,0,0,0,0,0,0,0,0.125098,0,0,0,0,0
ENSG00000169180,23214,chr16:28109299-28223241_XPO6_ENSG00000169180.7,12.8786,0,0,0,0,1051.55,0,0,0,0,0,47.4761,0,0,0,0,85.1893
ENSG00000169181,146395,chr16:27798849-28074830_GSG1L_ENSG00000169181.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169184,4330,chr22:28144264-28197486_MN1_ENSG00000169184.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169188,27301,chrX:55026789-55057497_APEX2_ENSG00000169188.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169189,197370,chr16:27236311-27301813_NSMCE1_ENSG00000169189.12,0,0,0,203.733,0,0,171.359,0,0,0,0,0,0,5945.68,0,0,0
ENSG00000169193,90693,chr7:23636997-23684327_CCDC126_ENSG00000169193.7,0,0,0,0,0,0,0,0,278.741,0,0,0,0,0,0,0,0
ENSG00000169194,3596,chr5:131877135-131999964_IL13_ENSG00000169194.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169203,440353,chr16:29262828-29519817_RP11-231C14.4_ENSG00000169203.12,7.94416,94.4798,89.7407,0,8.33266,8.14805,14.7284,0,0,24.1693,0,0,0.334764,27.3383,0,0,0
ENSG00000169208,26533,chr14:22037933-22038875_OR10G3_ENSG00000169208.1,1.51263,5.94173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169213,5865,chr1:52373627-52456436_RAB3B_ENSG00000169213.6,28.3398,7.17013,1.48662,2.18351,14.0502,4.97424,12.7388,2.83113,10.5965,48.4651,31.8948,4.57653,13.7987,5.74495,24.1619,13.9951,16.9751
ENSG00000169214,343169,chr1:247670359-247910364_OR6F1_ENSG00000169214.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169217,10421,chr16:30362086-30366682_CD2BP2_ENSG00000169217.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169218,284654,chr1:38076950-38100595_RSPO1_ENSG00000169218.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169220,10636,chr5:176784837-176799602_RGS14_ENSG00000169220.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169221,26000,chr16:30368422-30381585_TBC1D10B_ENSG00000169221.9,0,1.10167,39.6508,827.288,0,0,0,0,0.604026,0,0,0,0,0,0,0,0
ENSG00000169223,10960,chr5:176758562-176778853_LMAN2_ENSG00000169223.10,77.3674,2036.23,0,1.67731,0,0,39.4529,153.968,0,0,0,59.9637,0,0,0,312.135,0
ENSG00000169224,148823,chr1:247670359-247910364_GCSAML_ENSG00000169224.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169228,53917,chr5:176728198-176739758_RAB24_ENSG00000169228.9,0.727046,0,0,1.49704,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169230,27166,chr5:176728198-176739758_PRELID1_ENSG00000169230.5,0,0,3.52445,54.4244,0,0,0,0,0,0,0,0,0,0,0,0,631.886
ENSG00000169231,7059,chr1:155165378-155183615_THBS3_ENSG00000169231.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169239,11238,chrX:15693054-15805747_CA5B_ENSG00000169239.8,0.166056,0,0,0,0,0,400.703,0,0,0.334124,0,0,8.15784,0,0,0,0.236911
ENSG00000169241,55974,chr1:155107819-155111329_SLC50A1_ENSG00000169241.13,41.3195,7.85394,3.61759,11.4247,26.12,20.8984,8.44535,0,5.71199,2.80082,4.59558,9.99577,26.9153,50.9017,39.3025,17.2757,14.8146
ENSG00000169242,1942,chr1:155099935-155107333_EFNA1_ENSG00000169242.7,0.765029,0,0,0,0,0,0,0,0,0,0,1.77418,0,0,0,0,0
ENSG00000169245,3627,chr4:76932336-77033955_CXCL10_ENSG00000169245.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81854,0,937.359
ENSG00000169246,23117,chr16:21413557-21531765_NPIPB3_ENSG00000169246.12,65.1262,290.275,1822.66,22.5852,240.498,227.609,2.00094,0,19.6734,13.1558,0,1.16394,78.2182,1189.85,0,0,5.48533
ENSG00000169247,79628,chr5:148303201-148442726_SH3TC2_ENSG00000169247.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169248,6373,chr4:76932336-77033955_CXCL11_ENSG00000169248.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169249,8233,chrX:15808594-15841383_ZRSR2_ENSG00000169249.8,0,0,249.735,0,0,0,0,0,0,0,1083.28,0,0,9593.32,0,0,6.37157
ENSG00000169251,51068,chr3:160801670-160971320_NMD3_ENSG00000169251.8,0,0,0,0,64.0994,43.1958,0,0,0,0,0,23.9203,0,0,0,0,782.638
ENSG00000169252,154,chr5:148206155-148208196_ADRB2_ENSG00000169252.4,0,0,0,0,0,0,0,0,0,263.496,0,0,0,0,0,0,0
ENSG00000169255,8706,chr3:160801670-160971320_B3GALNT1_ENSG00000169255.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169258,114787,chr5:175969511-176037134_GPRIN1_ENSG00000169258.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169271,8988,chr5:53751444-53752207_HSPB3_ENSG00000169271.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169282,7881,chr3:155755489-156256545_KCNAB1_ENSG00000169282.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169288,65008,chr4:78783673-78873944_MRPL1_ENSG00000169288.13,0,0,0,0,286.24,0,0,81.7048,6.84228,0,0,0,0,0,0,0,0
ENSG00000169291,126669,chr1:154442247-154474589_SHE_ENSG00000169291.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138566
ENSG00000169297,190,chrX:30322322-30327715_NR0B1_ENSG00000169297.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169299,55276,chr4:37828254-37864558_PGM2_ENSG00000169299.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.374,0,0
ENSG00000169302,202374,chr5:146614525-146767415_STK32A_ENSG00000169302.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169306,11141,chrX:28605515-29974840_IL1RAPL1_ENSG00000169306.5,0,20.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169313,64805,chr3:150803483-151176497_P2RY12_ENSG00000169313.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169314,150248,chr22:24105207-24126503_C22orf15_ENSG00000169314.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169327,390445,chr14:21623025-21624222_OR5AU1_ENSG00000169327.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169330,23251,chr15:79724857-79764632_KIAA1024_ENSG00000169330.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169340,204474,chr16:20370491-20416059_PDILT_ENSG00000169340.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169344,7369,chr16:20344373-20367623_UMOD_ENSG00000169344.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169347,2813,chr16:20320893-20339130_GP2_ENSG00000169347.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169359,9197,chr3:155538812-155572218_SLC33A1_ENSG00000169359.9,0,0,0,0.148535,0,0,0,0,389.868,46.9844,0,0,0,0,0,0,12.1933
ENSG00000169371,10073,chr15:75759461-75918810_SNUPN_ENSG00000169371.9,0,0,0,14.1766,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169372,8738,chr12:94071150-94288616_CRADD_ENSG00000169372.8,285.777,0,0,0,0,0,0,0,590.998,0,0,0,0,0,0,0,0
ENSG00000169375,25942,chr15:75648132-75748183_SIN3A_ENSG00000169375.11,0,1371.47,0,0,33.1818,0,0,0,0,0,0,7.76929,0,0.294558,110.742,344.635,5.29476
